pays,annee,pib_millions,population_millions,inflation_taux,export_millions,import_millions,date_creation,date_creation_year,date_creation_month,date_creation_day,date_creation_dayofweek,pib_par_habitant,balance_commerciale,pays_riche,agg_pib_millions_mean,agg_pib_millions_sum,agg_pib_millions_count,agg_population_millions_mean,agg_population_millions_sum,date_creation_quarter,date_creation_is_weekend
3,1.5429175899744678,-0.22569096179177756,0.3183307658547419,-0.6344580786131991,-0.8955349947078849,0.4420773101025989,2024-06-30,2024,6,30,6,-0.7089825615371498,-1.3376123048104838,False,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,2,True
0,0.39491343076725327,-1.7996191876652732,-1.6735736621394945,-0.7390488440968558,0.09974899909394593,-1.258010614921916,2024-07-01,2024,7,1,0,1.0753151942918617,1.3577596140158619,False,0.07000870724384199,13.30165437632998,190,-0.020936483270596426,-3.977931821413321,3,False
1,0.39491343076725327,-0.6767619889123356,1.616735716960663,1.1110387603109906,0.787922559384495,-1.582689669371411,2024-07-02,2024,7,2,1,-0.4185977842962456,2.370612228755906,False,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,3,False
0,-0.37042267537088974,0.011962982871353972,-1.290130308511802,-1.4642745793514935,-0.14549012503143846,-1.8021800001191484,2024-07-03,2024,7,3,2,-0.009272693457727983,1.65668987508771,True,0.07000870724384199,13.30165437632998,190,-0.020936483270596426,-3.977931821413321,3,False
2,-1.5184268345781042,0.08389979553028847,0.2316660969558791,1.8011369915505901,1.3304105934000525,0.838591600386346,2024-07-04,2024,7,4,3,0.3621582813918051,0.4918189930137066,True,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,3,False
0,1.1602495369053962,-1.1909149014549505,-1.2126673891439628,0.9459783615592003,0.6134640727905893,-0.5458185788069311,2024-07-05,2024,7,5,4,0.982062280322086,1.1592826515975205,False,0.07000870724384199,13.30165437632998,190,-0.020936483270596426,-3.977931821413321,3,False
0,-1.1357587815090329,1.2710309500420724,-0.6538340038691012,1.2337135088239146,-1.7903350486364005,1.8398400338293535,2024-07-06,2024,7,6,5,-1.9439658116902334,-3.6301750824657537,True,0.07000870724384199,13.30165437632998,190,-0.020936483270596426,-3.977931821413321,3,True
3,-1.5184268345781042,-1.0175443921185294,-0.9268513317247093,-0.4686047366175981,-0.5830842000001251,-1.0369275186502884,2024-07-07,2024,7,7,6,1.097850709482238,0.45384331865016336,False,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,3,True
3,-1.1357587815090329,0.9530059883263838,-0.6747266112669967,-0.12568856304905446,-0.6196146184743164,-0.957216227016125,2024-07-08,2024,7,8,0,-1.41243278746163,0.33760160854180854,True,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,3,False
3,-1.5184268345781042,0.3708870153298067,-0.5991590923035177,-1.5315528943105894,0.5552247217268609,-0.567912061491327,2024-07-09,2024,7,9,1,-0.6190125796203815,1.1231367832181878,True,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,3,False
2,-1.5184268345781042,-0.7814307844314597,-0.609211772357816,-0.5362272944875285,-1.7903350486364005,0.3161099954189248,2024-07-10,2024,7,10,2,1.2826915366508909,-2.1064450440553255,False,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,3,False
3,1.5429175899744678,1.8180896528906325,0.9093395731422577,0.5794238336752578,1.81142471096239,-0.4638343142515577,2024-07-11,2024,7,11,3,1.9993517345870633,2.2752590252139475,True,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,3,False
1,-1.5184268345781042,-1.3690747201558862,-1.220977050948223,1.458528675717241,0.6135209786843896,0.7197805381812766,2024-07-12,2024,7,12,4,1.121294392136731,-0.10625955949688703,False,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,3,False
4,-0.37042267537088974,0.8990057060278275,0.2358052439620203,-1.1743982990191093,0.18232360592411093,-1.0196886654638389,2024-07-13,2024,7,13,5,3.8124924235044784,1.2020122713879497,True,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,True
1,0.39491343076725327,0.9864187914015319,1.3320900307652819,-0.36185816288379397,1.3475582900083563,-1.4603215148278943,2024-07-14,2024,7,14,6,0.7405045970014783,2.8078798048362508,True,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,3,True
1,0.7775814838363247,-0.8076165534674669,-0.5706628565710051,-0.12717691389198246,1.81142471096239,-1.8021800001191484,2024-07-15,2024,7,15,0,1.415225371982798,3.613604711081538,False,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,3,False
3,-1.1357587815090329,1.40710503941164,-0.7956780987664017,-1.490619049374975,0.9968439677876579,-1.8021800001191484,2024-07-16,2024,7,16,1,-1.7684350513017493,2.7990239679068063,True,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,3,False
4,0.39491343076725327,-0.3561308353866283,-0.25997183952544545,0.686456156368152,1.084930089488269,-0.5161693442099635,2024-07-17,2024,7,17,2,1.3698823535530318,1.6010994336982325,False,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,False
4,0.7775814838363247,0.2222065259649156,1.290066222662245,-0.754607591011376,0.16180259043511652,-0.2788104719440263,2024-07-18,2024,7,18,3,0.17224427867459327,0.44061306237914283,True,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,False
4,-1.1357587815090329,0.19174941849665422,0.2067512500898729,-0.17548240979975555,-0.1453515270691278,-0.640122832595248,2024-07-19,2024,7,19,4,0.9274401891804885,0.49477130552612025,True,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,False
2,-1.1357587815090329,-0.23188637526924272,-0.590466778389401,-0.456564125344982,-0.5225240504778726,1.409779184518355,2024-07-20,2024,7,20,5,0.3927170566678661,-1.9323032349962275,False,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,3,True
3,0.7775814838363247,0.7826964187181885,0.5252430519848784,-0.826201943050178,-0.9178030123224719,1.3929679363551415,2024-07-21,2024,7,21,6,1.4901604424092831,-2.3107709486776136,True,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,3,True
4,-1.5184268345781042,0.7641038848803829,-1.2181515977909267,0.030865581213466456,-0.7608521896737764,-0.3157912624932221,2024-07-22,2024,7,22,0,-0.6272650187924536,-0.44506092718055434,True,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,False
2,1.1602495369053962,-1.7996191876652732,0.7423010095144094,-0.19763425270039697,-1.5095582987956904,-1.8021800001191484,2024-07-23,2024,7,23,1,-2.424379280909949,0.292621701323458,False,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,3,False
0,-0.7530907284399613,1.312502820473465,0.44251278352836204,-0.3688172465090912,-0.07127062859483602,-0.5693467171463746,2024-07-24,2024,7,24,2,2.966022382468285,0.4980760885515386,True,0.07000870724384199,13.30165437632998,190,-0.020936483270596426,-3.977931821413321,3,False
0,0.39491343076725327,-1.7996191876652732,-0.3449162940320251,-0.7595062604980246,-1.7903350486364005,-0.6055551610194116,2024-07-25,2024,7,25,3,5.217553414563188,-1.1847798876169888,False,0.07000870724384199,13.30165437632998,190,-0.020936483270596426,-3.977931821413321,3,False
2,1.5429175899744678,1.0207320124795531,-0.9283058753010631,0.3886497626647496,0.22975903846597248,-0.6682202537115648,2024-07-26,2024,7,26,4,-1.0995643134850512,0.8979792921775372,True,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,3,False
2,0.39491343076725327,1.121811594501268,-0.98116833327037,1.839041207232033,-0.02665479947558328,-0.7125936287459598,2024-07-27,2024,7,27,5,-1.1433426420949753,0.6859388292703765,True,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,3,True
3,1.5429175899744678,-1.2588580789960517,0.5812331319201192,0.19184202973540074,0.1801329121195278,-0.6642053162803124,2024-07-28,2024,7,28,6,-2.165840193654103,0.8443382283998402,False,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,3,True
3,0.7775814838363247,-0.5287149854435336,1.3442038505118408,1.1299141842611955,-0.5748073237257203,-0.3723608679201051,2024-07-29,2024,7,29,0,-0.39332946802838836,-0.2024464558056152,False,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,3,False
0,1.5429175899744678,-1.2746795727705829,-0.7070765346826118,-1.4845196349924217,1.81142471096239,-0.6446101122711269,2024-07-30,2024,7,30,1,1.8027462519920185,2.4560348232335167,False,0.07000870724384199,13.30165437632998,190,-0.020936483270596426,-3.977931821413321,3,False
4,-1.1357587815090329,-0.3184236399177568,0.49722646364703266,0.21142470743618844,1.5490227688569251,0.2780473437567038,2024-07-31,2024,7,31,2,-0.6403996231057343,1.2709754251002212,False,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,False
0,1.1602495369053962,-0.41838068632966197,-1.8085917074560731,-1.1636741866679792,-1.389938222703003,0.44429052046195594,2024-08-01,2024,8,1,3,0.23132953922372418,-1.8342287431649589,False,0.07000870724384199,13.30165437632998,190,-0.020936483270596426,-3.977931821413321,3,False
4,1.1602495369053962,0.7492593294585246,-0.6491637245330811,-1.5795099751552795,0.27709499930125897,-0.9454013110045625,2024-08-02,2024,8,2,4,-1.1541916178348357,1.2224963103058215,True,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,False
4,-1.1357587815090329,1.3189100066746442,-0.040734504532255994,-0.7714588369232178,-0.6717037228639813,1.440021359048498,2024-08-03,2024,8,3,5,-32.378201768239336,-2.1117250819124793,True,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,True
3,-0.37042267537088974,1.410560109581721,-1.006450904811775,1.3444086611401995,-1.1303473617681483,-1.0213002004888674,2024-08-04,2024,8,4,6,-1.4015190436393141,-0.10904716127928094,True,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,3,True
1,0.7775814838363247,-0.6911931724152891,-1.0359326353205405,1.0794051911321758,-1.4977288192726452,-1.718585879536375,2024-08-05,2024,8,5,0,0.6672182619301482,0.22085706026372987,False,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,3,False
1,-0.37042267537088974,-0.3123055973045301,-0.7405688020330551,0.30481580352174403,0.5020295891331278,0.46660555315446456,2024-08-06,2024,8,6,1,0.42171044263162255,0.035424035978663226,False,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,3,False
2,-0.37042267537088974,-1.7996191876652732,0.31455883896213455,-1.6406168128096723,-0.7544952300135811,-0.8434585694403126,2024-08-07,2024,8,7,2,-5.721089235969315,0.08896333942673151,False,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,3,False
3,0.39491343076725327,-0.952807229439791,-0.21249455356776148,-0.17645780762407243,1.1063832875005892,0.4015645262628786,2024-08-08,2024,8,8,3,4.483913650690131,0.7048187612377106,False,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,3,False
4,0.39491343076725327,0.9480619132563529,-1.8085917074560731,0.3691213651590359,1.1356709020978129,-1.8021800001191484,2024-08-09,2024,8,9,4,-0.5241989716904524,2.937850902216961,True,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,False
1,-0.7530907284399613,1.646621625040348,-1.8085917074560731,0.23089846646600465,1.5645922612882575,1.572746547660902,2024-08-10,2024,8,10,5,-0.9104440865519898,-0.008154286372644481,True,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,3,True
4,1.5429175899744678,-1.4127790813915437,-0.6736164059844857,-1.8760969973222477,-0.9474501003617065,0.7853404725872037,2024-08-11,2024,8,11,6,2.0973050371698965,-1.7327905729489101,False,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,True
1,-1.1357587815090329,-0.7237161677872916,0.496456948385277,-0.9368331993087589,0.5507165849009452,-1.5903069466988573,2024-08-12,2024,8,12,0,-1.4577621889293197,2.1410235315998025,False,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,3,False
1,0.39491343076725327,-0.11605255806915443,-1.8085917074560731,-0.0316185646350849,0.727967192911368,-1.5665813868057161,2024-08-13,2024,8,13,1,0.06416736159450355,2.294548579717084,False,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,3,False
1,0.7775814838363247,0.2130469218257795,-0.5558618588918097,0.6261351805665943,-0.5206992084132739,1.8398400338293535,2024-08-14,2024,8,14,2,-0.38327314316999384,-2.3605392422426275,True,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,3,False
3,1.5429175899744678,-0.9568150904231254,-0.585008051935277,-1.8760969973222477,-0.8564885454675645,-0.7559578841440038,2024-08-15,2024,8,15,3,1.6355588393319818,-0.1005306613235607,False,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,3,False
0,-0.7530907284399613,0.3675234001576785,1.5193571013591574,-0.1390363323079221,1.81142471096239,-0.8618017713711925,2024-08-16,2024,8,16,4,0.2418940220366275,2.6732264823335825,True,0.07000870724384199,13.30165437632998,190,-0.020936483270596426,-3.977931821413321,3,False
4,-0.7530907284399613,-0.5963723649845011,-0.42978325444698856,0.19530575614177859,0.2710332751965002,-1.8021800001191484,2024-08-17,2024,8,17,5,1.3876119155732727,2.0732132753156485,False,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,True
3,0.7775814838363247,-0.1032204948242269,0.4143550949158329,0.9694044452733044,0.7319316819098257,-0.3332581303783894,2024-08-18,2024,8,18,6,-0.2491111997674214,1.065189812288215,False,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,3,True
3,-0.37042267537088974,0.49872996761728045,0.14866205872883037,0.797666976258391,-0.9132490226521665,-0.1987092230702114,2024-08-19,2024,8,19,0,3.3547898628727966,-0.714539799581955,True,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,3,False
3,1.1602495369053962,-0.08081168248901162,-1.8085917074560731,0.6768392127326136,-1.3614383720676069,0.8325738341784605,2024-08-20,2024,8,20,1,0.04468210384679891,-2.194012206246067,False,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,3,False
3,0.7775814838363247,-0.5561660921135021,0.837757323002006,-0.8378173156680271,-0.6281987231967839,-1.4794410063702557,2024-08-21,2024,8,21,2,-0.6638749394879003,0.8512422831734717,False,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,3,False
3,0.01224537769818175,-0.20537207420945106,0.23015034221940267,-1.8760969973222477,-0.1256005114338286,-1.6119669262501777,2024-08-22,2024,8,22,3,-0.8923387739900449,1.4863664148163491,False,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,3,False
2,0.7775814838363247,-0.1825635936231936,0.5520528481411121,-0.3920379921590928,-1.1864717053432934,0.5433434408398576,2024-08-23,2024,8,23,4,-0.3306994869022538,-1.729815146183151,False,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,3,False
4,-0.7530907284399613,-0.4849127017706106,1.8063855129427466,-0.014616386438213613,0.0032303982283948584,1.1510043999532888,2024-08-24,2024,8,24,5,-0.2684436396861094,-1.147774001724894,False,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,True
3,-1.1357587815090329,-0.36552347226406595,-1.8085917074560731,1.5652291152188704,-1.7903350486364005,-1.6675819412114812,2024-08-25,2024,8,25,6,0.20210391917488307,-0.1227531074249193,False,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,3,True
4,0.39491343076725327,1.6284412072540786,1.8063855129427466,0.8170495036501735,-1.2494644558881147,1.232771202657024,2024-08-26,2024,8,26,0,0.9014915119648061,-2.4822356585451386,True,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,False
2,-1.1357587815090329,0.514440849776143,-0.3225371031777055,0.5089624779050929,0.7713601060909611,0.09132041953396086,2024-08-27,2024,8,27,1,-1.5949819252041397,0.6800396865570002,True,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,3,False
2,-0.7530907284399613,-0.4049040079273065,0.30921289810138447,0.45451071343630595,0.6956245696021702,1.2440233777963512,2024-08-28,2024,8,28,2,-1.3094667473882249,-0.548398808194181,False,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,3,False
4,0.39491343076725327,0.6604743294191087,-0.056620473003151935,-0.5706903272065939,-0.42783458068154073,-0.026503834531840423,2024-08-29,2024,8,29,3,-11.66493839396823,-0.4013307461497003,True,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,False
1,0.01224537769818175,-0.4460610957456922,-0.47288483812162885,-0.10390790573103033,-1.134053513583165,-1.8021800001191484,2024-08-30,2024,8,30,4,0.9432763746825027,0.6681264865359833,False,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,3,False
0,1.1602495369053962,1.1716429127894568,-0.6329134077839088,1.839041207232033,-1.1449299331332634,-0.11588379781339042,2024-08-31,2024,8,31,5,-1.8511899074659557,-1.029046135319873,True,0.07000870724384199,13.30165437632998,190,-0.020936483270596426,-3.977931821413321,3,True
1,1.5429175899744678,0.30910478074554254,0.35557372170523394,-0.9940666309177904,-0.40683769573279005,1.209405534804006,2024-09-01,2024,9,1,6,0.869312780660958,-1.6162432305367962,True,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,3,True
1,-0.7530907284399613,1.8855835653452258,-1.6741574583122871,1.8077082274705245,0.7415798929958138,-0.9269243307867081,2024-09-02,2024,9,2,0,-1.1262880656674172,1.6685042237825218,True,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,3,False
1,-0.7530907284399613,0.3929179807428539,0.8183819283501501,-0.3142246411456407,1.0617228998773085,-0.3739171232857497,2024-09-03,2024,9,3,1,0.48011566132083666,1.4356400231630582,True,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,3,False
3,-0.7530907284399613,-1.7740410022979891,-0.46404576933271974,1.4907049062750826,-0.5459218026570137,-0.1423063757561706,2024-09-04,2024,9,4,2,3.822987126569418,-0.4036154269008431,False,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,3,False
2,0.39491343076725327,-1.2972904818669637,-1.2486821459978212,-1.502698737018382,-1.2872020573651097,-1.8021800001191484,2024-09-05,2024,9,5,3,1.0389277095255491,0.5149779427540386,False,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,3,False
1,-1.5184268345781042,-1.3693840755367486,-0.5012164097958052,0.680490662163656,0.31655959027770963,1.8398400338293535,2024-09-06,2024,9,6,4,2.7321213926228665,-1.5232804435516438,False,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,3,False
2,0.7775814838363247,0.0657433766982643,1.3751647330472452,-0.7686089279356758,-0.9148952358350351,-0.9352663938575975,2024-09-07,2024,9,7,5,0.04780763723672778,0.020371158022562397,True,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,3,True
4,-1.5184268345781042,1.7721482761666667,-0.5949960362044534,-1.5119588048568817,-0.5704305396670236,0.6032305241746367,2024-09-08,2024,9,8,6,-2.9784203059089265,-1.1736610638416605,True,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,True
0,0.01224537769818175,1.8855835653452258,0.38738770864941285,0.2780061415771414,1.5097113406180296,-0.04452346407853871,2024-09-09,2024,9,9,0,4.867432608843264,1.5542348046965684,True,0.07000870724384199,13.30165437632998,190,-0.020936483270596426,-3.977931821413321,3,False
4,1.1602495369053962,0.5972416535930343,-0.8100077887624312,1.1445441333046695,0.947612774210872,1.4253195744984968,2024-09-10,2024,9,10,1,-0.7373282848372714,-0.4777068002876248,True,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,False
4,-0.37042267537088974,0.44995038668186194,0.8264524396388147,-0.8871195740761869,0.19258876089053356,0.49424388484870413,2024-09-11,2024,9,11,2,0.5444359107688087,-0.30165512395817057,True,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,False
3,0.01224537769818175,-1.7996191876652732,0.7468604228013077,-1.6037125364815634,-1.420828441780678,-0.20658659821724223,2024-09-12,2024,9,12,3,-2.409578995919078,-1.214241843563436,False,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,3,False
0,-0.37042267537088974,-0.6702661265234842,1.8063855129427466,-0.062039619507907165,0.25286765356775853,-0.9266718419785746,2024-09-13,2024,9,13,4,-0.3710537544289574,1.179539495546333,False,0.07000870724384199,13.30165437632998,190,-0.020936483270596426,-3.977931821413321,3,False
4,-0.37042267537088974,-0.9333915768766476,-0.19956329105187032,-0.057208716631776596,1.2133859538641778,0.922621393151735,2024-09-14,2024,9,14,5,4.677170695857292,0.29076456071244283,False,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,True
4,1.1602495369053962,-0.7541856726625479,0.7283369749778761,0.6393136402132373,-0.4095067123651983,-1.8021800001191484,2024-09-15,2024,9,15,6,-1.035490025321668,1.39267328775395,False,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,True
0,-1.1357587815090329,-0.2682083190518067,0.10119137435172629,1.0789436687671445,1.5388655946916991,0.7564721657808398,2024-09-16,2024,9,16,0,-2.650505744882505,0.7823934289108594,False,0.07000870724384199,13.30165437632998,190,-0.020936483270596426,-3.977931821413321,3,False
0,-1.5184268345781042,-0.5944950616560956,1.4177255958026869,-0.026510317846620318,1.4730052777750413,-1.1513923663285621,2024-09-17,2024,9,17,1,-0.4193301323021574,2.6243976441036034,False,0.07000870724384199,13.30165437632998,190,-0.020936483270596426,-3.977931821413321,3,False
4,-0.7530907284399613,-1.7996191876652732,-0.7966821441991763,1.839041207232033,1.81142471096239,1.4194859997559548,2024-09-18,2024,9,18,2,2.2588923333712314,0.3919387112064352,False,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,False
0,1.5429175899744678,0.7151754188005709,0.8122555763757919,0.28425173422219424,0.35875922700534985,0.22663371509961575,2024-09-19,2024,9,19,3,0.8804807742799581,0.1321255119057341,True,0.07000870724384199,13.30165437632998,190,-0.020936483270596426,-3.977931821413321,3,False
4,-0.37042267537088974,-1.2392952604853325,-0.220593197249263,-0.014616386438213613,0.6771209939818311,0.7545405561954924,2024-09-20,2024,9,20,4,5.61801214153023,-0.07741956221366131,False,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,False
4,0.01224537769818175,0.16912544036184862,-0.07714761965445276,-1.7270219415743007,1.6100341093530373,0.13991752700939403,2024-09-21,2024,9,21,5,-2.1922314793297337,1.4701165823436433,True,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,True
3,-1.1357587815090329,1.8855835653452258,0.0942503519013847,-0.24918137158552547,0.5191548040400153,-1.8021800001191484,2024-09-22,2024,9,22,6,20.006116977877547,2.3213348041591635,True,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,3,True
1,-0.37042267537088974,-1.074665033543819,0.2706463110930894,-0.329955889156837,-0.5512277148565997,-0.8908246011540382,2024-09-23,2024,9,23,0,-3.970735936519695,0.33959688629743845,False,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,3,False
4,-1.1357587815090329,-1.7996191876652732,-0.13434693369906625,1.0906776096939454,-0.4917736264356396,0.7854453593640929,2024-09-24,2024,9,24,1,13.39531270357368,-1.2772189857997325,False,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,False
2,-1.1357587815090329,-0.39473142193195554,0.22939928696204295,0.5452731693432316,0.2835117633405974,0.23249011978667608,2024-09-25,2024,9,25,2,-1.7207177370052982,0.05102164355392133,False,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,3,False
1,-0.37042267537088974,1.094173807037983,1.7279489759721034,-0.014616386438213613,-1.4418635792913446,1.3415353504303924,2024-09-26,2024,9,26,3,0.6332211322515623,-2.783398929721737,True,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,3,False
1,0.39491343076725327,1.8855835653452258,1.0765335225371815,0.22730293470475119,-0.14730713687248512,0.49120260366442764,2024-09-27,2024,9,27,4,1.751532605228372,-0.6385097405369128,True,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,3,False
1,0.7775814838363247,-1.407627058704254,0.9487109080672007,0.7743021201051683,1.2516254715125332,-1.0066922912920122,2024-09-28,2024,9,28,5,-1.4837260188902,2.2583177628045457,False,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,3,True
3,-0.7530907284399613,0.44550046038224583,-0.5072908978736053,1.7126692117099604,-1.7903350486364005,-0.8201216255109534,2024-09-29,2024,9,29,6,-0.878195256902175,-0.9702134231254471,True,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,3,True
4,-0.7530907284399613,-0.5872166041559855,-0.9839819848346473,1.0109182552477252,1.7457685166826171,0.16280026204461087,2024-09-30,2024,9,30,0,0.5967757674493035,1.5829682546380062,False,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,False
3,0.39491343076725327,-0.20144150928498314,1.043395922471328,0.8721546493092102,1.280767427635166,-1.8021800001191484,2024-10-01,2024,10,1,1,-0.19306334723626317,3.0829474277543145,False,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,4,False
4,-0.7530907284399613,1.8855835653452258,0.9562862838120635,0.10441314542496939,-0.5044356982155415,1.8398400338293535,2024-10-02,2024,10,2,2,1.971777277646068,-2.344275732044895,True,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,4,False
3,-1.1357587815090329,-1.7011441236638982,1.612049330761719,0.4640120008474236,0.6274726999114503,0.5332670288500785,2024-10-03,2024,10,3,3,-1.0552680313201586,0.09420567106137179,False,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,4,False
3,1.1602495369053962,0.1846834534272669,-0.6704459285893954,-0.014616386438213613,0.017890499214666348,1.3918793607334197,2024-10-04,2024,10,4,4,-0.27546360646239904,-1.3739888615187532,True,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,4,False
2,0.01224537769818175,0.41436247398635934,-0.25889912862527914,-1.4215843839106534,1.4021958906161054,-1.6779160516329794,2024-10-05,2024,10,5,5,-1.6004784418803202,3.0801119422490846,True,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,4,True
3,-1.5184268345781042,1.07788526384638,-1.8085917074560731,-0.3442558574815628,1.123147287122694,1.4110468005902574,2024-10-06,2024,10,6,6,-0.5959804301892497,-0.2878995134675635,True,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,4,True
